x_exp_width,x_man_width,x_row,x_col,x_row_depth,x_col_depth,w_exp_width,w_man_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
3,4,5,1,8,8,3,4,74,74,2.678,0,10,888,1143,0,
3,5,5,1,8,8,3,5,74,74,2.678,0,10,894,1143,0,
3,6,5,1,8,8,3,6,74,74,2.678,0,10,900,1143,0,
3,7,5,1,8,8,3,7,74,74,2.678,0,10,906,1143,0,
3,8,5,1,8,8,3,8,74,74,2.678,0,10,912,1143,0,
4,1,5,1,8,8,4,1,74,74,2.678,0,10,872,1143,0,
4,2,5,1,8,8,4,2,74,74,2.678,0,10,878,1143,0,
4,3,5,1,8,8,4,3,74,74,2.678,0,10,884,1143,0,
4,4,5,1,8,8,4,4,74,74,2.678,0,10,890,1143,0,
4,5,5,1,8,8,4,5,74,74,2.678,0,10,896,1143,0,
4,6,5,1,8,8,4,6,74,74,2.678,0,10,902,1143,0,
4,7,5,1,8,8,4,7,74,74,2.678,0,10,908,1143,0,
4,8,5,1,8,8,4,8,74,74,2.678,0,10,914,1143,0,
5,1,5,1,8,8,5,1,74,74,2.678,0,10,874,1143,0,
5,2,5,1,8,8,5,2,74,74,2.678,0,10,880,1143,0,
5,3,5,1,8,8,5,3,74,74,2.678,0,10,886,1143,0,
5,4,5,1,8,8,5,4,74,74,2.678,0,10,892,1143,0,
5,5,5,1,8,8,5,5,74,74,2.678,0,10,898,1143,0,
5,6,5,1,8,8,5,6,74,74,2.678,0,10,904,1143,0,
5,7,5,1,8,8,5,7,74,74,2.678,0,10,910,1143,0,
5,8,5,1,8,8,5,8,74,74,2.678,0,10,916,1143,0,
6,1,5,1,8,8,6,1,76,76,2.342,0,10,1881,1090,0,
6,2,5,1,8,8,6,2,76,76,2.342,0,10,1886,1090,0,
6,3,5,1,8,8,6,3,76,76,2.342,0,10,1891,1090,0,
6,4,5,1,8,8,6,4,76,76,2.342,0,10,1896,1090,0,
6,5,5,1,8,8,6,5,76,76,2.342,0,10,1901,1090,0,
6,6,5,1,8,8,6,6,76,76,2.342,0,10,1906,1090,0,
6,7,5,1,8,8,6,7,76,76,2.342,0,10,1911,1090,0,
6,8,5,1,8,8,6,8,76,76,2.342,0,10,1916,1090,0,
7,1,5,1,8,8,7,1,76,76,2.342,0,10,1882,1090,0,
7,2,5,1,8,8,7,2,76,76,2.342,0,10,1887,1090,0,
7,3,5,1,8,8,7,3,76,76,2.342,0,10,1892,1090,0,
7,4,5,1,8,8,7,4,76,76,2.342,0,10,1897,1090,0,
7,5,5,1,8,8,7,5,76,76,2.342,0,10,1902,1090,0,
7,6,5,1,8,8,7,6,76,76,2.342,0,10,1907,1090,0,
7,7,5,1,8,8,7,7,76,76,2.342,0,10,1912,1090,0,
7,8,5,1,8,8,7,8,76,76,2.342,0,10,1917,1090,0,
8,1,5,1,8,8,8,1,76,76,2.342,0,10,1883,1090,0,
8,2,5,1,8,8,8,2,76,76,2.342,0,10,1888,1090,0,
8,3,5,1,8,8,8,3,76,76,2.342,0,10,1893,1090,0,
8,4,5,1,8,8,8,4,76,76,2.342,0,10,1898,1090,0,
8,5,5,1,8,8,8,5,76,76,2.342,0,10,1903,1090,0,
8,6,5,1,8,8,8,6,76,76,2.342,0,10,1908,1090,0,
8,7,5,1,8,8,8,7,76,76,2.342,0,10,1913,1090,0,
8,8,5,1,8,8,8,8,76,76,2.342,0,10,1918,1090,0,
1,1,5,2,8,8,1,1,76,76,2.678,0,20,3268,3003,0,
1,2,5,2,8,8,1,2,76,76,2.678,0,20,3280,3003,0,
1,3,5,2,8,8,1,3,76,76,2.678,0,20,3292,3003,0,
1,4,5,2,8,8,1,4,76,76,2.678,0,20,3304,3003,0,
1,5,5,2,8,8,1,5,76,76,2.678,0,20,3316,3003,0,
1,6,5,2,8,8,1,6,76,76,2.678,0,20,3328,3003,0,
1,7,5,2,8,8,1,7,76,76,2.678,0,20,3340,3003,0,
1,8,5,2,8,8,1,8,76,76,2.678,0,20,3352,3003,0,
2,1,5,2,8,8,2,1,76,76,2.678,0,20,3270,3003,0,
2,2,5,2,8,8,2,2,76,76,2.678,0,20,3282,3003,0,
2,3,5,2,8,8,2,3,76,76,2.678,0,20,3294,3003,0,
2,4,5,2,8,8,2,4,76,76,2.678,0,20,3306,3003,0,
2,5,5,2,8,8,2,5,76,76,2.678,0,20,3318,3003,0,
2,6,5,2,8,8,2,6,76,76,2.678,0,20,3330,3003,0,
2,7,5,2,8,8,2,7,76,76,2.678,0,20,3342,3003,0,
2,8,5,2,8,8,2,8,76,76,2.678,0,20,3354,3003,0,
3,1,5,2,8,8,3,1,76,76,2.678,0,20,3272,3003,0,
3,2,5,2,8,8,3,2,76,76,2.678,0,20,3284,3003,0,
3,3,5,2,8,8,3,3,76,76,2.678,0,20,3296,3003,0,
3,4,5,2,8,8,3,4,76,76,2.678,0,20,3308,3003,0,
3,5,5,2,8,8,3,5,76,76,2.678,0,20,3320,3003,0,
3,6,5,2,8,8,3,6,76,76,2.678,0,20,3332,3003,0,
3,7,5,2,8,8,3,7,76,76,2.678,0,20,3344,3003,0,
3,8,5,2,8,8,3,8,76,76,2.678,0,20,3356,3003,0,
4,1,5,2,8,8,4,1,76,76,2.678,0,20,3274,3003,0,
4,2,5,2,8,8,4,2,76,76,2.678,0,20,3286,3003,0,
4,3,5,2,8,8,4,3,76,76,2.678,0,20,3298,3003,0,
4,4,5,2,8,8,4,4,76,76,2.678,0,20,3310,3003,0,
4,5,5,2,8,8,4,5,76,76,2.678,0,20,3322,3003,0,
4,6,5,2,8,8,4,6,76,76,2.678,0,20,3334,3003,0,
4,7,5,2,8,8,4,7,76,76,2.678,0,20,3346,3003,0,
4,8,5,2,8,8,4,8,76,76,2.678,0,20,3358,3003,0,
5,1,5,2,8,8,5,1,76,76,2.678,0,20,3271,3003,0,
5,2,5,2,8,8,5,2,76,76,2.678,0,20,3283,3003,0,
5,3,5,2,8,8,5,3,76,76,2.678,0,20,3295,3003,0,
5,4,5,2,8,8,5,4,76,76,2.678,0,20,3307,3003,0,
5,5,5,2,8,8,5,5,76,76,2.678,0,20,3319,3003,0,
5,6,5,2,8,8,5,6,76,76,2.678,0,20,3331,3003,0,
5,7,5,2,8,8,5,7,76,76,2.678,0,20,3343,3003,0,
5,8,5,2,8,8,5,8,76,76,2.678,0,20,3355,3003,0,
6,1,5,2,8,8,6,1,76,76,2.342,0,20,3726,2080,0,
6,2,5,2,8,8,6,2,76,76,2.342,0,20,3736,2080,0,
6,3,5,2,8,8,6,3,76,76,2.342,0,20,3746,2080,0,
6,4,5,2,8,8,6,4,76,76,2.342,0,20,3756,2080,0,
6,5,5,2,8,8,6,5,76,76,2.342,0,20,3766,2080,0,
6,6,5,2,8,8,6,6,76,76,2.342,0,20,3776,2080,0,
6,7,5,2,8,8,6,7,76,76,2.342,0,20,3786,2080,0,
6,8,5,2,8,8,6,8,76,76,2.342,0,20,3796,2080,0,
7,1,5,2,8,8,7,1,76,76,2.342,0,20,3727,2080,0,
7,2,5,2,8,8,7,2,76,76,2.342,0,20,3737,2080,0,
7,3,5,2,8,8,7,3,76,76,2.342,0,20,3747,2080,0,
7,4,5,2,8,8,7,4,76,76,2.342,0,20,3757,2080,0,
7,5,5,2,8,8,7,5,76,76,2.342,0,20,3767,2080,0,
7,6,5,2,8,8,7,6,76,76,2.342,0,20,3777,2080,0,
7,7,5,2,8,8,7,7,76,76,2.342,0,20,3787,2080,0,
7,8,5,2,8,8,7,8,76,76,2.342,0,20,3797,2080,0,
8,1,5,2,8,8,8,1,76,76,2.342,0,20,3728,2080,0,
8,2,5,2,8,8,8,2,76,76,2.342,0,20,3738,2080,0,
8,3,5,2,8,8,8,3,76,76,2.342,0,20,3748,2080,0,
8,4,5,2,8,8,8,4,76,76,2.342,0,20,3758,2080,0,
8,5,5,2,8,8,8,5,76,76,2.342,0,20,3768,2080,0,
8,6,5,2,8,8,8,6,76,76,2.342,0,20,3778,2080,0,
8,7,5,2,8,8,8,7,76,76,2.342,0,20,3788,2080,0,
8,8,5,2,8,8,8,8,76,76,2.342,0,20,3798,2080,0,
1,1,5,3,8,8,1,1,78,78,2.678,0,30,5668,4863,0,
1,2,5,3,8,8,1,2,78,78,2.678,0,30,5685,4863,0,
1,3,5,3,8,8,1,3,78,78,2.678,0,30,5702,4863,0,
1,4,5,3,8,8,1,4,78,78,2.678,0,30,5719,4863,0,
1,5,5,3,8,8,1,5,78,78,2.678,0,30,5736,4863,0,
1,6,5,3,8,8,1,6,78,78,2.678,0,30,5753,4863,0,
1,7,5,3,8,8,1,7,78,78,2.678,0,30,5770,4863,0,
1,8,5,3,8,8,1,8,78,78,2.678,0,30,5787,4863,0,
2,1,5,3,8,8,2,1,78,78,2.678,0,30,5670,4863,0,
2,2,5,3,8,8,2,2,78,78,2.678,0,30,5687,4863,0,
2,3,5,3,8,8,2,3,78,78,2.678,0,30,5704,4863,0,
2,4,5,3,8,8,2,4,78,78,2.678,0,30,5721,4863,0,
2,5,5,3,8,8,2,5,78,78,2.678,0,30,5738,4863,0,
2,6,5,3,8,8,2,6,78,78,2.678,0,30,5755,4863,0,
2,7,5,3,8,8,2,7,78,78,2.678,0,30,5772,4863,0,
2,8,5,3,8,8,2,8,78,78,2.678,0,30,5789,4863,0,
3,1,5,3,8,8,3,1,78,78,2.678,0,30,5672,4863,0,
3,2,5,3,8,8,3,2,78,78,2.678,0,30,5689,4863,0,
3,3,5,3,8,8,3,3,78,78,2.678,0,30,5706,4863,0,
3,4,5,3,8,8,3,4,78,78,2.678,0,30,5723,4863,0,
3,5,5,3,8,8,3,5,78,78,2.678,0,30,5740,4863,0,
3,6,5,3,8,8,3,6,78,78,2.678,0,30,5757,4863,0,
3,7,5,3,8,8,3,7,78,78,2.678,0,30,5774,4863,0,
3,8,5,3,8,8,3,8,78,78,2.678,0,30,5791,4863,0,
4,1,5,3,8,8,4,1,78,78,2.678,0,30,5674,4863,0,
4,2,5,3,8,8,4,2,78,78,2.678,0,30,5691,4863,0,
4,3,5,3,8,8,4,3,78,78,2.678,0,30,5708,4863,0,
4,4,5,3,8,8,4,4,78,78,2.678,0,30,5725,4863,0,
4,5,5,3,8,8,4,5,78,78,2.678,0,30,5742,4863,0,
4,6,5,3,8,8,4,6,78,78,2.678,0,30,5759,4863,0,
4,7,5,3,8,8,4,7,78,78,2.678,0,30,5776,4863,0,
4,8,5,3,8,8,4,8,78,78,2.678,0,30,5793,4863,0,
5,1,5,3,8,8,5,1,78,78,2.678,0,30,5671,4863,0,
5,2,5,3,8,8,5,2,78,78,2.678,0,30,5688,4863,0,
5,3,5,3,8,8,5,3,78,78,2.678,0,30,5705,4863,0,
5,4,5,3,8,8,5,4,78,78,2.678,0,30,5722,4863,0,
5,5,5,3,8,8,5,5,78,78,2.678,0,30,5739,4863,0,
5,6,5,3,8,8,5,6,78,78,2.678,0,30,5756,4863,0,
5,7,5,3,8,8,5,7,78,78,2.678,0,30,5773,4863,0,
5,8,5,3,8,8,5,8,78,78,2.678,0,30,5790,4863,0,
6,1,5,3,8,8,6,1,76,76,2.342,0,30,5571,3070,0,
6,2,5,3,8,8,6,2,76,76,2.342,0,30,5586,3070,0,
6,3,5,3,8,8,6,3,76,76,2.342,0,30,5601,3070,0,
6,4,5,3,8,8,6,4,76,76,2.342,0,30,5616,3070,0,
6,5,5,3,8,8,6,5,76,76,2.342,0,30,5631,3070,0,
6,6,5,3,8,8,6,6,76,76,2.342,0,30,5646,3070,0,
6,7,5,3,8,8,6,7,76,76,2.342,0,30,5661,3070,0,
6,8,5,3,8,8,6,8,76,76,2.342,0,30,5676,3070,0,
7,1,5,3,8,8,7,1,76,76,2.342,0,30,5572,3070,0,
7,2,5,3,8,8,7,2,76,76,2.342,0,30,5587,3070,0,
7,3,5,3,8,8,7,3,76,76,2.342,0,30,5602,3070,0,
7,4,5,3,8,8,7,4,76,76,2.342,0,30,5617,3070,0,
7,5,5,3,8,8,7,5,76,76,2.342,0,30,5632,3070,0,
7,6,5,3,8,8,7,6,76,76,2.342,0,30,5647,3070,0,
7,7,5,3,8,8,7,7,76,76,2.342,0,30,5662,3070,0,
7,8,5,3,8,8,7,8,76,76,2.342,0,30,5677,3070,0,
8,1,5,3,8,8,8,1,76,76,2.342,0,30,5573,3070,0,
8,2,5,3,8,8,8,2,76,76,2.342,0,30,5588,3070,0,
8,3,5,3,8,8,8,3,76,76,2.342,0,30,5603,3070,0,
8,4,5,3,8,8,8,4,76,76,2.342,0,30,5618,3070,0,
8,5,5,3,8,8,8,5,76,76,2.342,0,30,5633,3070,0,
8,6,5,3,8,8,8,6,76,76,2.342,0,30,5648,3070,0,
8,7,5,3,8,8,8,7,76,76,2.342,0,30,5663,3070,0,
8,8,5,3,8,8,8,8,76,76,2.342,0,30,5678,3070,0,
1,1,5,4,8,8,1,1,80,80,2.678,0,40,8068,6723,0,
1,2,5,4,8,8,1,2,80,80,2.678,0,40,8090,6723,0,
1,3,5,4,8,8,1,3,80,80,2.678,0,40,8112,6723,0,
1,4,5,4,8,8,1,4,80,80,2.678,0,40,8134,6723,0,
1,5,5,4,8,8,1,5,80,80,2.678,0,40,8156,6723,0,
1,6,5,4,8,8,1,6,80,80,2.678,0,40,8178,6723,0,
1,7,5,4,8,8,1,7,80,80,2.678,0,40,8200,6723,0,
1,8,5,4,8,8,1,8,80,80,2.678,0,40,8222,6723,0,
2,1,5,4,8,8,2,1,80,80,2.678,0,40,8070,6723,0,
2,2,5,4,8,8,2,2,80,80,2.678,0,40,8092,6723,0,
2,3,5,4,8,8,2,3,80,80,2.678,0,40,8114,6723,0,
2,4,5,4,8,8,2,4,80,80,2.678,0,40,8136,6723,0,
2,5,5,4,8,8,2,5,80,80,2.678,0,40,8158,6723,0,
2,6,5,4,8,8,2,6,80,80,2.678,0,40,8180,6723,0,
2,7,5,4,8,8,2,7,80,80,2.678,0,40,8202,6723,0,
2,8,5,4,8,8,2,8,80,80,2.678,0,40,8224,6723,0,
3,1,5,4,8,8,3,1,80,80,2.678,0,40,8072,6723,0,
3,2,5,4,8,8,3,2,80,80,2.678,0,40,8094,6723,0,
3,3,5,4,8,8,3,3,80,80,2.678,0,40,8116,6723,0,
3,4,5,4,8,8,3,4,80,80,2.678,0,40,8138,6723,0,
3,5,5,4,8,8,3,5,80,80,2.678,0,40,8160,6723,0,
3,6,5,4,8,8,3,6,80,80,2.678,0,40,8182,6723,0,
3,7,5,4,8,8,3,7,80,80,2.678,0,40,8204,6723,0,
3,8,5,4,8,8,3,8,80,80,2.678,0,40,8226,6723,0,
4,1,5,4,8,8,4,1,80,80,2.678,0,40,8074,6723,0,
4,2,5,4,8,8,4,2,80,80,2.678,0,40,8096,6723,0,
4,3,5,4,8,8,4,3,80,80,2.678,0,40,8118,6723,0,
4,4,5,4,8,8,4,4,80,80,2.678,0,40,8140,6723,0,
4,5,5,4,8,8,4,5,80,80,2.678,0,40,8162,6723,0,
4,6,5,4,8,8,4,6,80,80,2.678,0,40,8184,6723,0,
4,7,5,4,8,8,4,7,80,80,2.678,0,40,8206,6723,0,
4,8,5,4,8,8,4,8,80,80,2.678,0,40,8228,6723,0,
5,1,5,4,8,8,5,1,80,80,2.678,0,40,8071,6723,0,
5,2,5,4,8,8,5,2,80,80,2.678,0,40,8093,6723,0,
5,3,5,4,8,8,5,3,80,80,2.678,0,40,8115,6723,0,
5,4,5,4,8,8,5,4,80,80,2.678,0,40,8137,6723,0,
5,5,5,4,8,8,5,5,80,80,2.678,0,40,8159,6723,0,
5,6,5,4,8,8,5,6,80,80,2.678,0,40,8181,6723,0,
5,7,5,4,8,8,5,7,80,80,2.678,0,40,8203,6723,0,
5,8,5,4,8,8,5,8,80,80,2.678,0,40,8225,6723,0,
6,1,5,4,8,8,6,1,76,76,2.342,0,40,7416,4060,0,
6,2,5,4,8,8,6,2,76,76,2.342,0,40,7436,4060,0,
6,3,5,4,8,8,6,3,76,76,2.342,0,40,7456,4060,0,
6,4,5,4,8,8,6,4,76,76,2.342,0,40,7476,4060,0,
6,5,5,4,8,8,6,5,76,76,2.342,0,40,7496,4060,0,
6,6,5,4,8,8,6,6,76,76,2.342,0,40,7516,4060,0,
6,7,5,4,8,8,6,7,76,76,2.342,0,40,7577,4043,0,
6,8,5,4,8,8,6,8,76,76,2.342,0,40,7597,4043,0,
7,1,5,4,8,8,7,1,76,76,2.342,0,40,7417,4060,0,
7,2,5,4,8,8,7,2,76,76,2.342,0,40,7437,4060,0,
7,3,5,4,8,8,7,3,76,76,2.342,0,40,7457,4060,0,
7,4,5,4,8,8,7,4,76,76,2.342,0,40,7477,4060,0,
7,5,5,4,8,8,7,5,76,76,2.342,0,40,7497,4060,0,
7,6,5,4,8,8,7,6,76,76,2.342,0,40,7517,4060,0,
7,7,5,4,8,8,7,7,76,76,2.342,0,40,7578,4043,0,
7,8,5,4,8,8,7,8,76,76,2.342,0,40,7598,4043,0,
8,1,5,4,8,8,8,1,76,76,2.342,0,40,7418,4060,0,
8,2,5,4,8,8,8,2,76,76,2.342,0,40,7438,4060,0,
8,3,5,4,8,8,8,3,76,76,2.342,0,40,7458,4060,0,
8,4,5,4,8,8,8,4,76,76,2.342,0,40,7478,4060,0,
8,5,5,4,8,8,8,5,76,76,2.342,0,40,7498,4060,0,
8,6,5,4,8,8,8,6,76,76,2.342,0,40,7518,4060,0,
8,7,5,4,8,8,8,7,76,76,2.342,0,40,7579,4043,0,
8,8,5,4,8,8,8,8,76,76,2.342,0,40,7599,4043,0,
1,1,5,5,8,8,1,1,82,82,2.678,0,50,10468,8583,0,
1,2,5,5,8,8,1,2,82,82,2.678,0,50,10495,8583,0,
1,3,5,5,8,8,1,3,82,82,2.678,0,50,10522,8583,0,
1,4,5,5,8,8,1,4,82,82,2.678,0,50,10549,8583,0,
1,5,5,5,8,8,1,5,82,82,2.678,0,50,10576,8583,0,
1,6,5,5,8,8,1,6,82,82,2.678,0,50,10648,8568,0,
1,7,5,5,8,8,1,7,82,82,2.678,0,50,10675,8568,0,
1,8,5,5,8,8,1,8,82,82,2.678,0,50,10702,8568,0,
2,1,5,5,8,8,2,1,82,82,2.678,0,50,10470,8583,0,
2,2,5,5,8,8,2,2,82,82,2.678,0,50,10497,8583,0,
2,3,5,5,8,8,2,3,82,82,2.678,0,50,10524,8583,0,
2,4,5,5,8,8,2,4,82,82,2.678,0,50,10551,8583,0,
2,5,5,5,8,8,2,5,82,82,2.678,0,50,10578,8583,0,
2,6,5,5,8,8,2,6,82,82,2.678,0,50,10650,8568,0,
2,7,5,5,8,8,2,7,82,82,2.678,0,50,10677,8568,0,
2,8,5,5,8,8,2,8,82,82,2.678,0,50,10704,8568,0,
3,1,5,5,8,8,3,1,82,82,2.678,0,50,10472,8583,0,
3,2,5,5,8,8,3,2,82,82,2.678,0,50,10499,8583,0,
3,3,5,5,8,8,3,3,82,82,2.678,0,50,10526,8583,0,
3,4,5,5,8,8,3,4,82,82,2.678,0,50,10553,8583,0,
3,5,5,5,8,8,3,5,82,82,2.678,0,50,10580,8583,0,
3,6,5,5,8,8,3,6,82,82,2.678,0,50,10652,8568,0,
3,7,5,5,8,8,3,7,82,82,2.678,0,50,10679,8568,0,
3,8,5,5,8,8,3,8,82,82,2.678,0,50,10706,8568,0,
4,1,5,5,8,8,4,1,82,82,2.678,0,50,10474,8583,0,
4,2,5,5,8,8,4,2,82,82,2.678,0,50,10501,8583,0,
4,3,5,5,8,8,4,3,82,82,2.678,0,50,10528,8583,0,
4,4,5,5,8,8,4,4,82,82,2.678,0,50,10555,8583,0,
4,5,5,5,8,8,4,5,82,82,2.678,0,50,10582,8583,0,
4,6,5,5,8,8,4,6,82,82,2.678,0,50,10654,8568,0,
4,7,5,5,8,8,4,7,82,82,2.678,0,50,10681,8568,0,
4,8,5,5,8,8,4,8,82,82,2.678,0,50,10708,8568,0,
5,1,5,5,8,8,5,1,82,82,2.678,0,50,10471,8583,0,
5,2,5,5,8,8,5,2,82,82,2.678,0,50,10498,8583,0,
5,3,5,5,8,8,5,3,82,82,2.678,0,50,10525,8583,0,
5,4,5,5,8,8,5,4,82,82,2.678,0,50,10552,8583,0,
5,5,5,5,8,8,5,5,82,82,2.678,0,50,10579,8583,0,
5,6,5,5,8,8,5,6,82,82,2.678,0,50,10651,8568,0,
5,7,5,5,8,8,5,7,82,82,2.678,0,50,10678,8568,0,
5,8,5,5,8,8,5,8,82,82,2.678,0,50,10705,8568,0,
6,1,5,5,8,8,6,1,76,76,2.342,0,50,9302,5033,0,
6,2,5,5,8,8,6,2,76,76,2.342,0,50,9327,5033,0,
6,3,5,5,8,8,6,3,76,76,2.342,0,50,9352,5033,0,
6,4,5,5,8,8,6,4,76,76,2.342,0,50,9377,5033,0,
6,5,5,5,8,8,6,5,76,76,2.342,0,50,9402,5033,0,
6,6,5,5,8,8,6,6,76,76,2.342,0,50,9427,5033,0,
6,7,5,5,8,8,6,7,76,76,2.342,0,50,9452,5033,0,
6,8,5,5,8,8,6,8,76,76,2.342,0,50,9477,5033,0,
7,1,5,5,8,8,7,1,76,76,2.342,0,50,9303,5033,0,
7,2,5,5,8,8,7,2,76,76,2.342,0,50,9328,5033,0,
7,3,5,5,8,8,7,3,76,76,2.342,0,50,9353,5033,0,
7,4,5,5,8,8,7,4,76,76,2.342,0,50,9378,5033,0,
7,5,5,5,8,8,7,5,76,76,2.342,0,50,9403,5033,0,
7,6,5,5,8,8,7,6,76,76,2.342,0,50,9428,5033,0,
7,7,5,5,8,8,7,7,76,76,2.342,0,50,9453,5033,0,
7,8,5,5,8,8,7,8,76,76,2.342,0,50,9478,5033,0,
8,1,5,5,8,8,8,1,76,76,2.342,0,50,9304,5033,0,
8,2,5,5,8,8,8,2,76,76,2.342,0,50,9329,5033,0,
8,3,5,5,8,8,8,3,76,76,2.342,0,50,9354,5033,0,
8,4,5,5,8,8,8,4,76,76,2.342,0,50,9379,5033,0,
8,5,5,5,8,8,8,5,76,76,2.342,0,50,9404,5033,0,
8,6,5,5,8,8,8,6,76,76,2.342,0,50,9429,5033,0,
8,7,5,5,8,8,8,7,76,76,2.342,0,50,9454,5033,0,
8,8,5,5,8,8,8,8,76,76,2.342,0,50,9479,5033,0,
1,1,5,6,8,8,1,1,84,84,2.678,0,60,12831,10428,0,
1,2,5,6,8,8,1,2,84,84,2.678,0,60,12863,10428,0,
1,3,5,6,8,8,1,3,84,84,2.678,0,60,12895,10428,0,
1,4,5,6,8,8,1,4,84,84,2.678,0,60,12927,10428,0,
1,5,5,6,8,8,1,5,84,84,2.678,0,60,12959,10428,0,
1,6,5,6,8,8,1,6,84,84,2.678,0,60,12991,10428,0,
1,7,5,6,8,8,1,7,84,84,2.678,0,60,13023,10428,0,
1,8,5,6,8,8,1,8,84,84,2.678,0,60,13055,10428,0,
2,1,5,6,8,8,2,1,84,84,2.678,0,60,12833,10428,0,
2,2,5,6,8,8,2,2,84,84,2.678,0,60,12865,10428,0,
2,3,5,6,8,8,2,3,84,84,2.678,0,60,12897,10428,0,
2,4,5,6,8,8,2,4,84,84,2.678,0,60,12929,10428,0,
2,5,5,6,8,8,2,5,84,84,2.678,0,60,12961,10428,0,
2,6,5,6,8,8,2,6,84,84,2.678,0,60,12993,10428,0,
2,7,5,6,8,8,2,7,84,84,2.678,0,60,13025,10428,0,
2,8,5,6,8,8,2,8,84,84,2.678,0,60,13057,10428,0,
3,1,5,6,8,8,3,1,84,84,2.678,0,60,12835,10428,0,
3,2,5,6,8,8,3,2,84,84,2.678,0,60,12867,10428,0,
3,3,5,6,8,8,3,3,84,84,2.678,0,60,12899,10428,0,
3,4,5,6,8,8,3,4,84,84,2.678,0,60,12931,10428,0,
3,5,5,6,8,8,3,5,84,84,2.678,0,60,12963,10428,0,
3,6,5,6,8,8,3,6,84,84,2.678,0,60,12995,10428,0,
3,7,5,6,8,8,3,7,84,84,2.678,0,60,13027,10428,0,
3,8,5,6,8,8,3,8,84,84,2.678,0,60,13059,10428,0,
4,1,5,6,8,8,4,1,84,84,2.678,0,60,12837,10428,0,
4,2,5,6,8,8,4,2,84,84,2.678,0,60,12869,10428,0,
4,3,5,6,8,8,4,3,84,84,2.678,0,60,12901,10428,0,
4,4,5,6,8,8,4,4,84,84,2.678,0,60,12933,10428,0,
4,5,5,6,8,8,4,5,84,84,2.678,0,60,12965,10428,0,
4,6,5,6,8,8,4,6,84,84,2.678,0,60,12997,10428,0,
4,7,5,6,8,8,4,7,84,84,2.678,0,60,13029,10428,0,
4,8,5,6,8,8,4,8,84,84,2.678,0,60,13061,10428,0,
5,1,5,6,8,8,5,1,84,84,2.678,0,60,12834,10428,0,
5,2,5,6,8,8,5,2,84,84,2.678,0,60,12866,10428,0,
5,3,5,6,8,8,5,3,84,84,2.678,0,60,12898,10428,0,
5,4,5,6,8,8,5,4,84,84,2.678,0,60,12930,10428,0,
5,5,5,6,8,8,5,5,84,84,2.678,0,60,12962,10428,0,
5,6,5,6,8,8,5,6,84,84,2.678,0,60,12994,10428,0,
5,7,5,6,8,8,5,7,84,84,2.678,0,60,13026,10428,0,
5,8,5,6,8,8,5,8,84,84,2.678,0,60,13058,10428,0,
6,1,5,6,8,8,6,1,76,76,2.342,0,60,11147,6023,0,
6,2,5,6,8,8,6,2,76,76,2.342,0,60,11177,6023,0,
6,3,5,6,8,8,6,3,76,76,2.342,0,60,11207,6023,0,
6,4,5,6,8,8,6,4,76,76,2.342,0,60,11237,6023,0,
6,5,5,6,8,8,6,5,76,76,2.342,0,60,11267,6023,0,
6,6,5,6,8,8,6,6,76,76,2.342,0,60,11297,6023,0,
6,7,5,6,8,8,6,7,76,76,2.342,0,60,11327,6023,0,
6,8,5,6,8,8,6,8,76,76,2.342,0,60,11357,6023,0,
7,1,5,6,8,8,7,1,76,76,2.342,0,60,11148,6023,0,
7,2,5,6,8,8,7,2,76,76,2.342,0,60,11178,6023,0,
7,3,5,6,8,8,7,3,76,76,2.342,0,60,11208,6023,0,
7,4,5,6,8,8,7,4,76,76,2.342,0,60,11238,6023,0,
7,5,5,6,8,8,7,5,76,76,2.342,0,60,11268,6023,0,
7,6,5,6,8,8,7,6,76,76,2.342,0,60,11298,6023,0,
7,7,5,6,8,8,7,7,76,76,2.342,0,60,11328,6023,0,
7,8,5,6,8,8,7,8,76,76,2.342,0,60,11358,6023,0,
8,1,5,6,8,8,8,1,76,76,2.342,0,60,11149,6023,0,
8,2,5,6,8,8,8,2,76,76,2.342,0,60,11179,6023,0,
8,3,5,6,8,8,8,3,76,76,2.342,0,60,11209,6023,0,
8,4,5,6,8,8,8,4,76,76,2.342,0,60,11239,6023,0,
8,5,5,6,8,8,8,5,76,76,2.342,0,60,11269,6023,0,
8,6,5,6,8,8,8,6,76,76,2.342,0,60,11299,6023,0,
8,7,5,6,8,8,8,7,76,76,2.342,0,60,11329,6023,0,
8,8,5,6,8,8,8,8,76,76,2.342,0,60,11359,6023,0,
1,1,5,7,8,8,1,1,86,86,2.678,0,70,15149,12288,0,
1,2,5,7,8,8,1,2,86,86,2.678,0,70,15186,12288,0,
1,3,5,7,8,8,1,3,86,86,2.678,0,70,15223,12288,0,
1,4,5,7,8,8,1,4,86,86,2.678,0,70,15260,12288,0,
1,5,5,7,8,8,1,5,86,86,2.678,0,70,15297,12288,0,
1,6,5,7,8,8,1,6,86,86,2.678,0,70,15334,12288,0,
1,7,5,7,8,8,1,7,86,86,2.678,0,70,15371,12288,0,
1,8,5,7,8,8,1,8,86,86,2.678,0,70,15408,12288,0,
2,1,5,7,8,8,2,1,86,86,2.678,0,70,15151,12288,0,
2,2,5,7,8,8,2,2,86,86,2.678,0,70,15188,12288,0,
2,3,5,7,8,8,2,3,86,86,2.678,0,70,15225,12288,0,
