x_exp_width,x_man_width,x_row,x_col,x_row_depth,x_col_depth,w_exp_width,w_man_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,4,2,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,4,2,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,4,2,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,4,2,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,4,2,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,4,2,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,2,4,4,8,8,2,2,73,73,2.672,0,0,2220,2247,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,4,4,4,8,8,2,4,73,73,2.91,0,0,2514,3495,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,6,4,4,8,8,2,6,73,73,2.828,0,0,2735,6810,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
2,8,4,4,8,8,2,8,74,74,2.828,0,0,3792,9674,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,2,4,4,8,8,4,2,73,73,2.813,0,0,2487,2403,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,4,4,4,8,8,4,4,74,74,2.815,0,0,2769,3619,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,6,4,4,8,8,4,6,74,74,2.825,0,0,3012,7032,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
4,8,4,4,8,8,4,8,75,75,2.918,0,0,4078,9928,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,2,4,4,8,8,6,2,73,73,2.842,0,0,2537,2527,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,4,4,4,8,8,6,4,74,74,2.842,0,0,2821,3743,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,6,4,4,8,8,6,6,74,74,2.825,0,0,3134,7190,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
6,8,4,4,8,8,6,8,75,75,2.915,0,0,4134,10086,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,2,4,4,8,8,8,2,73,73,2.846,0,0,2587,2651,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,4,4,4,8,8,8,4,74,74,2.866,0,0,2873,3867,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,6,4,4,8,8,8,6,74,74,2.825,0,0,3256,7348,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
8,8,4,4,8,8,8,8,75,75,2.871,0,0,4197,10148,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,2,4,6,8,8,2,2,75,75,2.828,0,0,3831,3519,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
2,4,4,6,8,8,2,4,75,75,2.91,0,0,4116,5391,0,
